Small Unit Installation Postcode,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW
4014,13,76.935,13,183.875,13,189.605,16,120.125,9,95.040,13,148.400,19,121.615,15,96.630,18,219.670,14,114.000,16,206.460,21,319.600,18,239.975,14,100.090,29,314.830,20,157.735,20,136.830,21,308.500,20,143.285,11,93.755
4017,32,195.070,34,231.210,38,272.676,33,197.653,33,244.590,29,237.730,38,246.710,39,289.180,42,262.110,44,482.525,45,282.205,37,334.540,42,287.955,49,312.910,50,357.720,42,330.755,55,464.385,53,423.775,52,353.705,33,253.530
4018,11,71.410,30,93.840,16,82.910,27,118.210,17,78.278,25,127.505,21,104.100,32,142.345,41,171.155,34,126.325,20,103.750,15,102.915,18,86.330,18,97.880,22,118.825,8,46.385,13,55.380,11,145.495,26,157.750,11,61.240
4019,17,108.885,11,89.980,16,146.805,17,133.560,23,183.660,16,124.055,22,159.325,18,178.615,17,136.245,17,241.440,15,100.750,24,220.120,16,100.215,22,160.245,29,240.485,21,177.370,25,155.080,23,139.185,29,215.130,20,270.580
4020,24,163.135,32,230.830,25,178.358,23,154.355,27,188.615,19,169.990,25,170.500,29,229.115,29,195.260,24,168.895,34,271.690,31,307.360,27,191.270,26,199.110,59,453.455,38,259.365,34,251.795,45,340.810,40,314.665,25,238.335
4021,9,86.010,6,35.515,13,84.700,10,67.725,9,148.770,4,20.820,8,48.600,10,52.810,9,54.250,8,54.135,8,51.810,10,65.730,10,65.745,8,52.190,10,65.205,9,62.215,13,79.290,8,59.870,10,92.900,9,59.115
4022,3,22.500,6,39.405,10,69.080,5,31.700,11,63.355,17,48.510,20,62.260,8,49.185,9,44.085,10,176.730,5,31.115,9,53.770,8,48.105,12,81.570,17,123.675,8,52.170,13,79.430,11,64.165,12,72.535,13,87.745
4025,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,9.920,1,9.300,0,0.000,3,14.660,0,0.000,1,1.800,0,0.000,0,0.000,2,8.510,0,0.000,0,0.000,0,0.000,1,5.940,2,53.460,0,0.000
4030,13,101.020,10,82.510,13,100.920,9,89.610,15,106.283,11,98.465,9,69.930,6,41.895,7,55.820,14,105.680,8,69.270,17,133.195,16,147.615,9,69.065,22,165.915,7,147.185,11,81.370,8,58.005,14,126.210,5,54.650
4031,6,41.585,8,67.285,10,65.120,8,91.335,11,60.298,13,84.660,6,37.525,14,119.705,9,80.050,12,85.425,13,106.595,18,181.165,15,109.260,6,43.985,12,78.495,16,133.880,15,107.125,14,173.110,10,80.305,6,58.985
4032,7,43.630,10,66.390,4,25.975,5,34.275,16,103.030,1,6.500,6,44.660,9,151.430,9,79.930,12,116.755,6,91.870,11,72.800,18,143.114,8,52.845,8,47.495,21,147.345,11,76.970,14,97.440,9,69.925,7,79.370
4034,34,232.933,38,309.970,36,245.800,30,280.935,33,308.535,37,280.045,45,324.370,37,232.175,40,352.670,60,494.315,55,446.840,59,481.790,41,352.970,39,286.250,48,357.965,47,393.375,43,295.570,59,447.240,58,396.765,29,237.840
4035,26,173.555,30,197.990,31,223.095,24,188.660,39,276.205,32,339.080,53,378.805,34,235.730,32,233.805,44,408.825,50,391.905,54,420.185,42,408.740,44,308.125,56,408.315,52,552.210,49,481.140,37,272.185,48,332.620,30,237.305
4036,4,20.515,6,37.180,10,74.305,10,68.410,13,84.450,11,69.925,6,38.835,12,78.960,7,45.290,8,52.450,7,49.065,6,45.585,12,75.660,4,28.680,12,113.180,7,45.920,6,37.800,3,24.330,7,44.080,9,65.445
4037,11,82.950,8,53.090,7,48.815,2,18.738,12,87.135,3,19.455,9,63.590,7,51.980,15,119.575,13,95.185,12,88.475,13,101.605,10,84.730,13,97.755,12,95.805,15,121.700,7,47.400,4,29.400,18,161.555,6,46.060
4051,17,122.035,22,150.680,27,179.247,15,100.815,29,209.944,27,250.190,29,204.095,25,214.035,27,259.110,24,255.820,26,193.665,27,306.430,15,110.395,22,167.060,34,267.545,27,196.440,35,255.415,22,170.800,22,194.210,12,105.580
4053,24,156.380,34,229.940,34,330.591,28,202.340,47,305.870,30,224.105,30,202.190,35,226.435,34,225.975,47,316.735,53,435.390,60,443.890,41,288.705,45,325.455,61,467.325,50,427.665,40,272.620,37,380.095,49,422.575,29,198.020
4054,13,80.705,16,103.475,9,58.965,9,57.755,12,77.620,13,87.995,18,113.865,10,57.795,13,81.270,11,71.755,16,93.865,12,71.433,16,102.930,14,86.290,12,81.300,10,62.655,16,103.865,8,66.730,19,138.970,11,80.320
4055,20,158.235,17,190.820,26,195.105,17,105.960,28,200.327,20,132.315,39,250.310,16,105.535,29,209.265,34,332.870,38,255.870,26,180.040,31,227.970,27,190.415,30,229.365,34,245.025,20,181.460,26,191.520,44,336.955,21,155.895
4059,9,78.255,3,24.485,4,30.245,3,19.470,5,39.605,5,49.210,3,16.825,3,14.660,8,83.130,6,66.860,10,70.760,10,87.645,9,68.840,11,70.125,12,79.540,9,136.850,9,78.515,10,167.555,6,70.190,5,37.570
4060,6,32.380,7,49.190,17,154.215,10,59.285,20,348.255,4,26.955,14,84.705,9,67.920,15,126.975,13,101.845,14,108.770,24,312.665,11,104.115,16,126.450,16,119.580,16,216.950,13,110.530,11,98.305,16,116.995,11,113.515
4061,11,78.640,14,88.480,15,96.255,17,119.720,28,200.105,11,169.225,13,81.015,16,104.410,17,132.830,24,176.765,24,194.465,25,196.510,20,175.005,23,164.595,29,190.235,18,127.225,22,152.175,19,163.020,27,182.230,8,66.785
4062,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
4063,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
4064,3,25.306,12,92.025,2,21.996,7,45.450,14,189.485,9,111.830,7,91.129,9,127.870,8,48.590,15,107.955,14,168.970,11,212.470,12,81.495,10,144.795,21,170.465,19,208.170,13,116.220,9,94.195,14,169.855,3,26.400
4065,12,73.120,7,48.995,12,83.950,5,28.250,13,81.375,7,38.455,9,69.260,10,68.625,10,80.860,7,54.030,14,119.785,11,145.810,11,75.635,15,142.425,9,83.125,15,135.775,9,75.775,7,55.605,11,80.860,8,67.560
4066,7,142.420,8,47.245,15,99.130,9,87.985,8,171.105,10,89.515,7,43.580,6,59.435,5,63.780,10,122.765,15,183.050,10,78.480,20,174.970,6,45.115,12,189.305,5,33.000,6,58.215,17,115.820,6,70.090,2,7.770
4067,4,29.030,6,45.975,12,73.915,6,36.740,5,34.550,6,38.250,3,34.140,6,56.350,3,24.875,4,55.170,6,54.970,12,144.399,12,87.205,5,37.475,8,80.235,4,28.980,5,43.595,5,22.930,5,39.430,1,6.600
4068,16,102.725,17,154.810,11,78.277,13,82.280,12,156.685,14,106.850,22,167.715,22,201.915,18,166.140,13,89.875,29,315.590,26,246.525,25,206.185,20,155.160,24,196.400,12,67.960,14,224.765,16,136.255,6,53.270,5,39.925
4069,39,286.370,39,295.270,32,246.100,41,401.376,43,351.445,31,255.520,42,347.835,40,342.725,36,256.455,52,435.535,57,472.825,38,315.285,38,280.535,46,390.390,62,527.600,48,427.410,44,464.540,33,319.035,44,372.295,24,198.550
4070,11,86.620,9,86.545,15,114.315,23,176.900,18,129.720,15,144.287,18,134.500,13,101.270,14,112.620,26,209.320,21,159.030,35,287.905,17,119.375,19,139.740,24,197.065,31,247.110,24,261.390,30,254.590,33,289.430,16,131.385
4073,13,88.620,14,98.145,11,71.855,9,56.590,15,148.560,10,120.570,10,72.375,12,99.145,12,79.670,7,54.600,16,99.715,11,75.235,14,93.980,16,135.060,20,158.635,14,119.355,8,59.145,10,173.055,17,121.245,3,15.900
4074,20,122.665,21,152.380,23,171.845,15,144.740,26,242.130,22,155.995,27,218.230,28,203.640,25,161.875,32,219.340,33,296.100,38,326.805,31,227.440,33,373.395,39,270.375,27,212.395,32,240.170,38,353.560,40,271.015,29,199.150
4075,18,140.660,21,128.555,18,130.438,19,142.170,17,129.320,20,170.585,30,240.495,31,235.250,20,280.765,22,234.900,19,144.210,27,242.750,26,216.780,28,182.835,34,276.610,25,209.670,26,195.190,31,232.465,21,249.715,19,163.360
4076,2,46.155,3,19.475,5,85.485,4,43.745,7,151.925,5,106.860,5,201.345,7,94.240,4,211.920,8,119.190,13,135.750,7,232.255,5,43.055,4,25.145,2,103.185,7,72.950,8,58.550,6,69.825,5,30.360,1,6.600
4077,16,92.525,23,145.680,27,192.315,22,147.610,21,135.930,20,125.985,35,352.120,19,121.225,28,239.835,45,411.680,40,266.145,26,208.385,24,159.725,30,236.150,28,214.845,35,276.685,33,257.380,61,513.600,38,370.290,30,253.370
4078,23,147.400,25,160.730,27,222.520,28,190.165,27,181.920,20,124.185,29,200.090,28,190.600,28,183.375,40,264.035,42,287.860,47,358.030,26,171.290,33,230.805,34,224.390,33,211.640,31,216.550,42,386.030,46,394.660,27,215.220
4101,3,14.440,7,53.230,8,51.350,5,28.640,8,210.705,5,41.210,5,45.540,10,108.475,8,46.090,11,95.475,13,172.860,12,370.575,9,59.530,12,88.620,8,53.935,10,59.615,4,29.185,12,182.295,7,63.470,9,94.000
4102,4,62.985,6,113.375,6,45.290,3,25.740,4,40.580,3,15.255,3,31.645,3,15.750,3,15.965,6,40.620,5,50.675,1,5.940,1,10.890,3,23.115,8,50.580,7,81.015,6,138.630,3,14.715,2,10.230,4,24.870
4103,6,42.249,5,37.115,4,26.590,7,55.792,7,40.095,8,64.557,9,50.360,8,48.225,12,86.870,10,67.215,8,60.705,12,84.495,7,39.760,10,62.205,14,111.335,12,93.750,10,72.235,9,66.095,8,56.685,6,41.650
4104,2,40.410,7,55.195,5,37.495,2,22.470,2,104.150,3,19.815,4,26.100,3,19.440,2,19.755,4,25.655,5,35.455,9,106.100,6,54.730,2,20.175,9,62.105,7,56.710,6,57.055,3,15.720,4,29.670,3,33.060
4105,12,82.884,10,57.855,10,88.610,11,92.315,12,124.053,4,35.120,8,61.005,4,23.620,14,99.985,13,113.640,15,166.805,15,102.685,14,119.960,9,59.655,14,103.925,8,69.875,12,80.455,13,96.265,12,91.720,9,70.840
4106,5,161.355,3,54.060,0,0.000,3,98.600,3,91.780,3,53.050,0,0.000,2,29.100,5,56.035,1,12.705,5,76.895,10,358.575,1,6.600,2,16.995,3,19.140,2,45.240,4,34.110,5,159.245,5,141.160,2,34.350
4107,9,60.175,8,58.070,9,64.215,5,35.050,9,171.100,7,80.860,6,53.055,11,123.795,8,84.415,12,274.165,13,143.830,9,76.940,9,68.480,6,39.490,10,75.715,16,128.070,4,39.400,11,174.945,9,73.280,5,37.110
4108,6,39.505,3,43.900,4,30.215,6,40.840,10,146.065,7,104.125,2,8.325,3,44.520,7,120.960,9,105.220,18,201.855,9,125.495,4,39.180,6,49.380,13,117.905,6,69.480,10,215.865,10,290.360,7,44.885,2,13.230
4109,22,151.470,29,207.220,25,200.885,43,326.920,20,146.339,31,229.650,26,211.140,34,243.375,25,219.090,34,255.010,41,340.635,34,255.500,36,244.145,32,220.230,36,279.930,39,278.650,26,212.410,46,356.440,41,306.335,17,155.930
4110,21,195.050,37,271.945,31,306.250,26,169.490,30,344.850,26,228.590,38,580.685,41,474.975,31,339.405,45,364.955,36,318.920,53,490.345,30,282.545,34,278.360,52,536.355,31,381.525,38,290.375,50,497.810,60,706.910,31,351.030
4111,0,0.000,1,12.810,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,3,19.600,1,5.700,0,0.000,0,0.000,0,0.000,1,6.600,2,11.820,0,0.000,0,0.000,2,34.310,0,0.000
4112,6,38.720,8,55.100,12,86.360,17,125.810,8,56.405,2,17.415,5,33.030,11,67.715,9,70.015,7,59.260,16,147.655,10,78.240,12,83.630,15,106.755,8,62.640,7,58.440,13,116.930,8,50.620,16,115.945,11,85.400
4113,21,206.240,19,137.460,21,139.820,17,118.500,19,235.305,16,207.010,19,123.620,23,158.470,24,262.410,22,159.150,48,434.360,31,267.295,24,169.490,20,188.815,31,220.165,28,270.445,20,134.030,28,427.805,36,354.815,20,174.260
4114,8,49.925,16,91.660,21,159.275,5,43.195,9,60.770,11,76.655,15,101.640,17,288.070,21,207.645,9,68.565,17,129.110,15,129.810,8,115.915,11,173.670,43,281.535,15,108.245,33,265.900,15,110.355,26,221.295,16,111.225
4115,20,143.550,24,170.590,15,103.090,19,126.610,22,186.475,24,160.210,24,174.900,22,139.550,14,93.180,25,185.920,35,239.235,41,285.700,23,165.165,26,180.385,26,178.435,20,144.840,23,242.930,36,255.390,22,180.255,12,90.030
4116,25,163.475,22,148.835,26,175.160,17,124.875,25,171.565,17,126.540,27,193.075,22,134.245,30,215.435,27,180.675,31,239.945,44,343.115,25,193.060,35,256.920,36,270.470,35,252.950,32,235.560,40,281.230,32,247.070,22,173.010
4117,1,6.600,7,44.430,2,12.170,2,12.650,6,33.075,1,39.680,6,131.165,2,39.060,7,57.055,6,45.990,6,68.215,7,53.535,9,63.765,10,258.070,7,140.910,4,95.835,3,22.770,6,119.600,4,42.610,1,6.500
4118,33,223.825,35,221.830,33,210.740,38,351.225,33,213.850,29,229.000,42,303.845,34,225.540,48,314.175,41,313.485,47,374.585,47,370.780,44,306.915,40,298.200,53,395.770,31,250.980,28,265.950,40,297.715,52,392.000,20,146.300
4119,8,52.755,10,145.330,8,68.805,9,60.810,9,163.220,4,50.925,8,67.715,10,80.675,8,71.325,12,132.165,8,54.120,13,200.315,8,55.155,9,68.010,11,165.100,2,26.400,8,181.110,11,195.420,7,55.245,4,30.960
4120,4,24.355,7,45.265,6,41.965,3,17.730,1,6.600,2,12.925,3,17.820,8,51.775,3,22.155,6,44.900,8,58.215,5,34.080,8,53.790,6,42.635,9,56.295,4,27.690,5,38.310,3,18.315,5,30.340,4,46.830
4121,16,107.685,23,146.595,20,126.210,22,141.993,25,184.940,24,161.200,21,165.880,31,199.690,26,194.510,31,222.965,29,284.510,28,214.705,31,232.080,33,265.200,38,282.605,29,235.750,20,236.725,33,266.770,26,188.690,14,92.880
4122,31,206.625,29,183.445,37,239.675,23,272.418,18,140.493,25,196.645,29,187.755,31,210.830,43,314.820,53,417.905,50,329.475,51,400.790,49,368.030,34,223.370,56,419.410,26,210.130,53,366.035,55,362.710,48,414.120,15,128.520
4123,35,240.851,32,209.540,24,161.595,39,287.620,39,363.800,33,218.925,34,247.225,36,271.205,36,260.140,37,276.440,48,351.855,35,269.120,40,294.950,46,334.930,42,313.005,28,228.765,40,352.460,48,381.530,36,309.905,25,193.965
4124,30,212.710,40,282.500,26,190.615,50,410.975,42,300.559,34,248.565,46,412.585,48,395.075,33,262.710,39,310.390,41,343.200,44,382.945,38,294.875,40,325.265,57,492.765,45,401.855,44,482.065,61,505.365,55,504.855,26,243.220
4125,20,154.400,13,94.255,16,123.620,17,125.620,14,86.550,22,137.235,13,91.130,12,88.650,17,117.370,13,108.645,9,73.250,14,95.295,18,123.120,15,107.015,21,163.215,20,150.920,18,292.425,17,113.575,18,160.510,12,90.140
4127,12,130.615,25,191.855,19,134.705,14,89.690,15,97.965,28,183.785,33,260.220,28,344.005,30,229.840,37,371.920,29,231.115,32,426.630,32,273.010,40,373.950,22,206.545,30,321.085,23,246.775,24,209.660,36,335.730,16,215.650
4128,12,77.685,23,172.645,22,171.330,24,171.660,23,154.820,17,140.255,28,178.525,24,156.775,17,136.710,24,158.510,22,162.925,28,217.290,27,189.190,24,188.560,30,222.735,22,168.470,23,162.850,25,185.575,17,143.385,12,86.025
4129,4,31.300,5,29.915,13,107.760,11,82.835,9,68.025,7,90.885,16,315.985,7,46.950,7,49.375,8,57.630,9,60.725,10,114.800,11,72.135,7,44.280,3,19.815,11,82.630,8,52.880,8,56.455,16,119.225,5,36.710
4130,12,90.675,12,110.315,7,53.135,12,88.155,12,91.475,10,101.580,9,64.110,8,54.905,10,115.090,17,139.670,14,133.420,13,162.415,8,66.375,9,58.760,14,140.480,18,139.455,15,129.235,12,103.005,20,155.690,9,73.160
4131,8,81.050,6,38.995,11,63.925,7,41.865,7,46.155,4,27.415,8,87.175,13,90.890,13,80.250,13,74.110,15,105.770,10,78.525,10,79.945,10,63.450,11,78.885,16,124.690,12,90.895,13,104.340,10,77.245,9,71.910
4132,14,81.235,18,114.090,22,332.960,22,156.160,32,216.530,24,194.070,20,125.740,39,238.185,15,96.375,28,183.755,31,210.840,21,174.845,19,176.010,25,423.675,31,196.180,29,182.685,27,287.660,27,207.830,34,232.210,21,131.590
4133,30,183.630,31,194.885,25,169.985,24,155.435,25,179.855,29,203.585,26,204.825,36,250.415,24,190.400,29,190.610,31,236.330,25,363.000,32,308.105,27,287.330,43,286.720,17,127.695,33,243.810,32,333.205,38,293.350,24,169.840
4151,6,38.160,11,84.170,8,60.033,9,71.705,9,53.475,11,81.600,18,137.760,23,170.460,8,64.020,14,203.715,10,111.210,17,154.890,14,123.175,14,102.680,23,259.800,9,59.405,11,92.195,18,161.645,16,109.625,6,39.370
4152,42,262.198,44,287.220,32,323.885,50,322.945,30,222.030,28,199.020,42,299.065,29,211.650,44,310.720,40,338.540,59,456.645,53,402.550,50,383.570,51,379.845,59,430.635,52,366.090,50,348.760,55,433.125,68,490.960,27,207.970
4153,5,40.445,11,81.536,5,36.555,1,6.270,2,19.200,5,34.941,10,77.115,6,51.730,5,31.835,5,36.235,9,66.385,6,79.140,4,25.865,6,59.115,4,26.630,2,13.200,3,25.095,9,74.035,5,41.250,5,64.360
4154,15,114.215,14,105.800,15,130.435,12,90.000,12,84.360,13,90.620,16,123.825,16,122.030,14,161.955,14,135.985,22,292.265,16,236.470,19,147.710,17,129.370,23,203.140,17,132.365,16,150.595,14,136.770,18,141.435,7,75.440
4155,1,99.900,5,32.195,5,69.645,2,21.750,1,9.600,3,31.155,4,72.650,2,33.045,1,9.900,3,31.160,4,47.400,0,0.000,0,0.000,2,46.200,2,21.050,2,22.440,3,45.345,1,6.600,4,54.600,2,13.215
4156,3,18.040,2,13.200,4,26.205,1,12.000,2,16.835,4,24.330,6,38.400,4,36.375,4,49.210,2,13.230,6,44.585,7,63.800,5,39.630,4,43.095,5,51.650,3,30.400,5,40.400,4,39.000,5,50.070,3,20.985
4157,16,112.550,18,183.205,23,234.840,17,141.865,26,268.475,24,148.090,25,165.565,15,81.640,27,195.920,27,184.910,35,268.185,24,225.390,21,154.815,18,125.280,20,214.190,24,191.450,26,188.350,20,163.350,25,273.020,15,107.800
4158,2,12.815,1,6.615,2,13.750,4,21.735,2,13.100,1,6.600,4,26.070,4,23.370,5,23.455,2,11.010,6,34.330,3,29.055,3,20.070,2,9.255,6,35.785,5,41.495,5,36.015,2,8.700,6,43.575,0,0.000
4159,13,74.600,16,97.620,16,99.845,12,76.890,16,108.840,19,127.700,22,140.240,7,45.270,20,120.045,20,139.165,25,281.455,12,91.140,21,143.685,25,181.015,21,151.460,13,94.880,20,133.445,17,121.685,24,165.040,11,90.000
4160,19,127.495,15,93.620,28,192.185,17,112.330,21,124.785,16,115.400,35,231.150,14,95.220,30,208.700,32,234.950,30,215.250,17,110.005,29,181.795,30,208.045,36,253.835,22,159.415,28,204.475,31,219.515,27,223.950,10,102.470
4161,11,70.380,17,114.630,16,103.045,16,117.240,13,174.705,20,130.400,20,123.785,27,163.685,15,96.945,23,147.595,27,236.320,25,158.595,23,149.020,23,157.055,32,199.445,23,144.955,14,189.755,21,137.720,23,153.465,11,68.110
4163,10,69.820,13,85.180,11,89.825,12,136.145,17,151.770,24,224.945,12,134.210,19,124.709,17,108.680,13,89.270,22,155.605,22,339.215,18,110.760,22,160.690,27,188.390,23,167.825,19,142.230,14,133.175,18,130.640,15,151.765
4164,18,143.055,25,183.135,27,171.930,19,132.485,38,270.570,22,176.620,25,166.620,15,104.150,21,159.005,29,211.635,32,258.510,34,308.585,26,181.660,36,250.905,38,303.895,25,163.945,32,251.995,40,317.795,24,157.945,24,193.905
4165,50,297.450,56,371.525,72,477.920,47,362.840,61,386.275,67,567.974,64,432.425,46,290.345,43,301.510,45,306.215,39,255.340,59,465.680,49,318.365,66,453.530,79,524.315,65,535.495,60,451.655,61,488.810,66,503.900,25,198.170
4169,2,13.200,4,128.710,3,40.970,4,84.750,6,37.800,10,63.760,7,82.305,3,22.260,6,50.355,6,59.395,4,33.645,5,33.080,5,27.060,8,176.595,1,6.000,1,6.615,8,114.465,2,16.840,7,50.140,4,31.410
4170,24,177.575,21,132.345,16,112.610,20,143.810,22,185.710,28,230.355,26,193.268,37,266.995,19,163.765,24,167.135,31,320.205,28,405.431,27,197.780,20,165.540,52,417.525,27,303.950,30,317.025,24,246.905,35,270.745,13,125.410
4171,12,82.650,16,139.653,17,145.207,14,103.710,17,233.330,9,72.430,17,153.856,10,101.720,15,123.530,16,150.555,23,171.400,25,200.070,13,84.360,15,137.855,18,147.260,26,245.185,18,199.500,11,130.500,23,224.480,10,73.585
4172,4,29.775,4,128.405,3,17.825,9,67.840,6,75.720,7,66.115,4,29.690,7,77.065,0,0.000,5,55.110,4,114.520,11,254.005,7,84.215,4,26.415,4,29.040,8,69.575,2,18.495,10,176.660,4,22.840,1,6.400
4173,3,15.400,8,51.824,6,44.277,6,37.090,7,58.290,5,41.620,11,75.435,10,73.940,7,227.055,16,138.785,13,84.480,11,103.130,10,99.885,7,40.465,7,49.245,11,192.270,11,68.820,9,74.265,16,106.865,8,62.850
4174,3,19.140,1,6.600,1,6.540,9,62.095,3,15.075,3,113.055,1,6.000,4,117.895,2,47.250,3,22.680,6,77.055,11,198.875,1,6.600,3,77.800,6,40.715,4,26.400,3,32.200,4,26.400,10,70.540,4,26.520
4178,23,149.200,21,148.935,32,229.305,24,162.495,28,196.250,21,316.210,29,195.760,23,210.830,31,219.360,19,116.625,27,190.325,27,203.660,32,218.845,23,211.140,36,246.645,32,238.495,29,278.450,43,522.300,28,247.515,15,199.620
4179,16,95.355,39,189.675,21,160.685,19,148.290,24,164.795,13,93.200,23,170.035,18,124.550,22,154.865,17,109.095,25,182.420,18,133.720,28,195.330,33,320.175,26,171.475,30,215.430,24,161.910,22,162.335,22,171.250,14,122.450
4183,0,0.000,2,11.320,2,9.675,4,24.425,15,142.480,2,9.835,1,6.050,4,30.630,1,3.990,3,15.405,4,27.895,5,37.555,7,42.515,4,31.250,5,30.075,0,0.000,2,22.230,4,24.765,4,26.400,4,26.340
4184,8,46.930,13,70.665,12,66.270,16,100.705,19,139.450,9,60.855,17,117.195,18,110.480,14,90.295,17,114.060,18,150.930,15,97.420,25,162.520,19,127.625,21,132.930,20,149.390,23,142.685,31,211.995,23,138.435,14,103.670
4205,12,94.755,1,6.555,11,70.905,7,42.880,10,154.300,9,65.625,5,28.640,9,51.050,18,114.405,10,62.725,8,53.880,5,40.740,7,41.335,10,53.810,12,173.820,9,51.425,7,38.500,11,97.365,16,102.900,5,36.360
4207,67,438.620,88,679.805,81,629.710,95,788.180,92,817.875,81,633.550,107,812.555,77,594.830,79,802.015,93,657.650,84,679.000,76,851.420,70,584.570,106,766.750,129,911.720,98,929.885,97,"1,109.150",113,"1,266.195",117,969.400,79,653.800
4208,23,144.295,41,276.130,52,355.370,47,354.885,45,352.840,34,281.115,52,357.025,45,335.385,42,339.435,51,465.815,50,375.320,37,390.365,37,276.720,47,348.395,63,507.855,47,409.895,41,370.030,62,476.240,55,523.330,25,204.830
4209,67,438.715,91,616.660,114,793.104,90,665.705,117,806.535,84,564.845,111,804.600,104,726.775,109,771.855,132,911.715,124,953.725,127,"1,171.815",118,879.235,131,"1,024.915",139,"1,006.895",114,930.505,116,914.605,122,864.940,144,"1,187.670",65,506.745
4210,26,179.125,18,143.200,31,237.345,38,282.775,37,355.790,35,304.930,56,475.820,41,319.525,45,341.025,50,412.825,53,438.725,56,498.285,41,307.110,54,402.745,43,357.215,33,298.930,39,316.595,46,430.605,49,398.355,26,192.020
4211,54,374.985,64,459.490,72,615.805,77,551.525,86,689.445,76,557.200,88,666.010,76,683.115,72,497.770,112,852.670,94,796.270,129,991.675,76,574.800,95,686.775,93,683.925,79,705.025,85,694.465,110,825.095,94,767.345,51,457.930
4212,28,206.300,44,345.610,38,272.420,41,319.820,45,328.095,57,529.858,55,480.550,56,431.680,61,464.955,48,409.670,72,839.535,53,535.445,62,573.860,50,381.145,85,685.230,60,589.600,57,483.500,62,606.075,72,569.950,24,266.830
4213,34,294.420,30,216.675,35,293.985,39,288.625,32,250.555,40,338.280,42,291.460,40,316.890,46,386.705,58,469.020,54,475.325,69,668.180,52,422.465,42,320.300,53,453.280,25,190.355,30,337.020,56,465.880,45,380.500,33,296.940
4214,34,247.500,33,301.380,35,265.712,38,321.570,46,330.000,53,435.795,66,646.795,40,351.320,41,287.315,58,579.765,56,455.030,55,477.110,47,377.535,46,391.775,50,424.535,36,275.695,48,334.260,75,653.630,63,482.885,35,268.285
4215,14,118.330,24,143.200,19,135.670,28,215.755,34,273.805,30,202.300,36,267.750,24,151.205,35,242.430,27,186.905,36,382.175,51,532.465,29,341.805,27,183.825,48,372.180,35,303.455,26,207.095,32,297.295,44,319.710,25,163.865
4216,20,154.095,23,181.160,33,220.360,20,177.370,43,392.880,23,137.545,36,344.440,37,345.495,38,350.460,51,377.735,42,319.055,44,346.915,28,272.275,47,336.890,60,401.915,42,302.355,44,339.120,53,407.055,58,490.170,26,226.080
4217,21,162.725,25,166.395,21,170.960,22,154.160,19,235.855,30,212.820,29,529.660,29,254.625,24,388.715,31,243.280,39,336.790,39,345.035,32,286.320,25,193.930,41,393.975,36,317.345,17,131.845,36,540.750,41,420.655,16,129.590
4218,19,153.460,18,225.395,19,130.141,24,200.015,33,292.930,31,360.905,25,214.885,30,316.845,32,238.140,34,294.870,37,288.020,44,359.670,20,154.840,31,258.825,33,278.520,24,197.880,29,249.515,41,322.130,27,249.560,22,180.730
4219,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000
